"Name","type","date","varName","value"
"Ben McLemore","Countermovement Jump",2021-02-01,"concentric_impulse_ns",279.85
"Ben McLemore","Countermovement Jump",2021-02-03,"concentric_impulse_ns",271.4
"Ben McLemore","Countermovement Jump",2021-02-04,"concentric_impulse_ns",271.9
"Ben McLemore","Countermovement Jump",2021-02-06,"concentric_impulse_ns",274.1
"Ben McLemore","Countermovement Jump",2021-02-09,"concentric_impulse_ns",262.1
"Brodric Thomas","Countermovement Jump",2020-12-01,"concentric_impulse_ns",256.466666666667
"Brodric Thomas","Countermovement Jump",2020-12-08,"concentric_impulse_ns",262.1
"Brodric Thomas","Countermovement Jump",2020-12-13,"concentric_impulse_ns",260.266666666667
"Brodric Thomas","Countermovement Jump",2020-12-15,"concentric_impulse_ns",260.3
"Brodric Thomas","Countermovement Jump",2020-12-17,"concentric_impulse_ns",249.333333333333
"Brodric Thomas","Countermovement Jump",2020-12-20,"concentric_impulse_ns",243.733333333333
"Brodric Thomas","Countermovement Jump",2020-12-28,"concentric_impulse_ns",251.266666666667
"Brodric Thomas","Countermovement Jump",2020-12-31,"concentric_impulse_ns",239.633333333333
"Brodric Thomas","Countermovement Jump",2021-01-02,"concentric_impulse_ns",252.366666666667
"Brodric Thomas","Countermovement Jump",2021-01-04,"concentric_impulse_ns",252.8
"Brodric Thomas","Countermovement Jump",2021-01-06,"concentric_impulse_ns",249.266666666667
"Brodric Thomas","Countermovement Jump",2021-01-20,"concentric_impulse_ns",255.85
"Brodric Thomas","Countermovement Jump",2021-01-22,"concentric_impulse_ns",258.3
"Brodric Thomas","Countermovement Jump",2021-01-23,"concentric_impulse_ns",262.6
"Brodric Thomas","Countermovement Jump",2021-01-26,"concentric_impulse_ns",255.4
"Brodric Thomas","Countermovement Jump",2021-01-28,"concentric_impulse_ns",251.9
"Bruno Caboclo","Countermovement Jump",2018-09-26,"concentric_impulse_ns",277.257142857143
"Bruno Caboclo","Countermovement Jump",2020-02-20,"concentric_impulse_ns",294.1
"Bruno Caboclo","Countermovement Jump",2020-07-26,"concentric_impulse_ns",278.542857142857
"Bruno Caboclo","Countermovement Jump",2020-07-28,"concentric_impulse_ns",288.371428571429
"Bruno Caboclo","Countermovement Jump",2020-08-09,"concentric_impulse_ns",283.2
"Bruno Caboclo","Countermovement Jump",2020-08-12,"concentric_impulse_ns",270.528571428571
"Bruno Caboclo","Countermovement Jump",2020-08-14,"concentric_impulse_ns",284.871428571429
"Bruno Caboclo","Countermovement Jump",2020-08-22,"concentric_impulse_ns",289.042857142857
"Bruno Caboclo","Countermovement Jump",2020-08-24,"concentric_impulse_ns",298.328571428571
"Bruno Caboclo","Countermovement Jump",2020-12-01,"concentric_impulse_ns",288.133333333333
"Bruno Caboclo","Countermovement Jump",2020-12-08,"concentric_impulse_ns",273.666666666667
"Bruno Caboclo","Countermovement Jump",2020-12-11,"concentric_impulse_ns",286.8
"Bruno Caboclo","Countermovement Jump",2020-12-13,"concentric_impulse_ns",282.766666666667
"Bruno Caboclo","Countermovement Jump",2020-12-17,"concentric_impulse_ns",286.266666666667
"Bruno Caboclo","Countermovement Jump",2020-12-20,"concentric_impulse_ns",267.966666666667
"Bruno Caboclo","Countermovement Jump",2020-12-26,"concentric_impulse_ns",286.666666666667
"Bruno Caboclo","Countermovement Jump",2020-12-31,"concentric_impulse_ns",286.866666666667
"Bruno Caboclo","Countermovement Jump",2021-01-02,"concentric_impulse_ns",298.7
"Bruno Caboclo","Countermovement Jump",2021-01-04,"concentric_impulse_ns",290.233333333333
"Bruno Caboclo","Countermovement Jump",2021-01-06,"concentric_impulse_ns",294.966666666667
"Bruno Caboclo","Countermovement Jump",2021-01-08,"concentric_impulse_ns",292.9
"Bruno Caboclo","Countermovement Jump",2021-01-10,"concentric_impulse_ns",289.866666666667
"Bruno Caboclo","Countermovement Jump",2021-01-12,"concentric_impulse_ns",283.4
"Chris Clemons","Countermovement Jump",2019-09-13,"concentric_impulse_ns",275.166666666667
"Chris Clemons","Countermovement Jump",2019-11-27,"concentric_impulse_ns",249.98
"Chris Clemons","Countermovement Jump",2020-02-09,"concentric_impulse_ns",268.8
"Chris Clemons","Countermovement Jump",2020-02-11,"concentric_impulse_ns",269.78
"Chris Clemons","Countermovement Jump",2020-07-26,"concentric_impulse_ns",233.285714285714
"Chris Clemons","Countermovement Jump",2020-07-28,"concentric_impulse_ns",245.757142857143
"Chris Clemons","Countermovement Jump",2020-07-31,"concentric_impulse_ns",247.271428571429
"Chris Clemons","Countermovement Jump",2020-08-02,"concentric_impulse_ns",248.671428571429
"Chris Clemons","Countermovement Jump",2020-08-09,"concentric_impulse_ns",256.057142857143
"Chris Clemons","Countermovement Jump",2020-08-11,"concentric_impulse_ns",269.4
"Chris Clemons","Countermovement Jump",2020-08-20,"concentric_impulse_ns",260.057142857143
"Chris Clemons","Countermovement Jump",2020-11-16,"concentric_impulse_ns",246.266666666667
"Chris Clemons","Countermovement Jump",2020-12-01,"concentric_impulse_ns",254.833333333333
"Chris Clemons","Countermovement Jump",2020-12-08,"concentric_impulse_ns",250.033333333333
"Chris Clemons","Countermovement Jump",2020-12-11,"concentric_impulse_ns",244.5
"Chris Clemons","Countermovement Jump",2020-12-13,"concentric_impulse_ns",271.366666666667
"Chris Clemons","Countermovement Jump",2020-12-15,"concentric_impulse_ns",258
"Christian Wood","Countermovement Jump",2020-12-03,"concentric_impulse_ns",295
"Christian Wood","Countermovement Jump",2020-12-08,"concentric_impulse_ns",293.333333333333
"Christian Wood","Countermovement Jump",2020-12-20,"concentric_impulse_ns",268.8
"Christian Wood","Countermovement Jump",2020-12-26,"concentric_impulse_ns",293.35
"Christian Wood","Countermovement Jump",2021-01-02,"concentric_impulse_ns",306.1
"Christian Wood","Countermovement Jump",2021-01-06,"concentric_impulse_ns",285.2
"Christian Wood","Countermovement Jump",2021-01-08,"concentric_impulse_ns",302.033333333333
"Christian Wood","Countermovement Jump",2021-01-12,"concentric_impulse_ns",294.55
"Christian Wood","Countermovement Jump",2021-01-16,"concentric_impulse_ns",269.633333333333
"Christian Wood","Countermovement Jump",2021-01-18,"concentric_impulse_ns",290.133333333333
"Christian Wood","Countermovement Jump",2021-01-28,"concentric_impulse_ns",276.75
"Christian Wood","Countermovement Jump",2021-02-01,"concentric_impulse_ns",271.7
"Christian Wood","Countermovement Jump",2021-02-03,"concentric_impulse_ns",267.466666666667
"Christian Wood","Countermovement Jump",2021-02-04,"concentric_impulse_ns",264
"Clint Capela","Countermovement Jump",2019-09-04,"concentric_impulse_ns",312.057142857143
"Danuel House","Countermovement Jump",2017-10-06,"concentric_impulse_ns",286.366666666667
"Danuel House","Countermovement Jump",2020-01-22,"concentric_impulse_ns",290.071428571429
"Danuel House","Countermovement Jump",2020-02-09,"concentric_impulse_ns",280.171428571429
"Danuel House","Countermovement Jump",2020-07-24,"concentric_impulse_ns",284.1
"Danuel House","Countermovement Jump",2020-07-26,"concentric_impulse_ns",282.814285714286
"Danuel House","Countermovement Jump",2020-07-28,"concentric_impulse_ns",287.6
"Danuel House","Countermovement Jump",2020-07-31,"concentric_impulse_ns",282.185714285714
"Danuel House","Countermovement Jump",2020-08-02,"concentric_impulse_ns",278.6
"Danuel House","Countermovement Jump",2020-08-09,"concentric_impulse_ns",290.557142857143
"Danuel House","Countermovement Jump",2020-08-18,"concentric_impulse_ns",286.771428571429
"Danuel House","Countermovement Jump",2020-09-02,"concentric_impulse_ns",292.2
"Danuel House","Countermovement Jump",2020-12-01,"concentric_impulse_ns",265.8
"Danuel House","Countermovement Jump",2020-12-08,"concentric_impulse_ns",270.866666666667
"Danuel House","Countermovement Jump",2020-12-11,"concentric_impulse_ns",284.1
"Danuel House","Countermovement Jump",2020-12-13,"concentric_impulse_ns",268.966666666667
"Danuel House","Countermovement Jump",2020-12-15,"concentric_impulse_ns",277.1
"Danuel House","Countermovement Jump",2020-12-17,"concentric_impulse_ns",270.533333333333
"Danuel House","Countermovement Jump",2020-12-20,"concentric_impulse_ns",256.65
"Danuel House","Countermovement Jump",2020-12-26,"concentric_impulse_ns",282.233333333333
"Danuel House","Countermovement Jump",2020-12-28,"concentric_impulse_ns",282.483333333333
"Danuel House","Countermovement Jump",2020-12-31,"concentric_impulse_ns",268.866666666667
"Danuel House","Countermovement Jump",2021-01-02,"concentric_impulse_ns",260.566666666667
"Danuel House","Countermovement Jump",2021-01-28,"concentric_impulse_ns",248.05
"Danuel House","Countermovement Jump",2021-02-01,"concentric_impulse_ns",265.966666666667
"Danuel House","Countermovement Jump",2021-02-03,"concentric_impulse_ns",276.1
"Danuel House","Countermovement Jump",2021-02-04,"concentric_impulse_ns",268.45
"Danuel House","Countermovement Jump",2021-02-09,"concentric_impulse_ns",271.35
"Danuel House","Countermovement Jump",2021-02-13,"concentric_impulse_ns",260.666666666667
"Dave Nwaba","Countermovement Jump",2020-11-16,"concentric_impulse_ns",267.033333333333
"Dave Nwaba","Countermovement Jump",2020-11-24,"concentric_impulse_ns",260.15
"Dave Nwaba","Countermovement Jump",2020-12-01,"concentric_impulse_ns",278.666666666667
"Dave Nwaba","Countermovement Jump",2020-12-08,"concentric_impulse_ns",275.4
"Dave Nwaba","Countermovement Jump",2020-12-11,"concentric_impulse_ns",277.7
"Dave Nwaba","Countermovement Jump",2020-12-13,"concentric_impulse_ns",278.833333333333
"Dave Nwaba","Countermovement Jump",2020-12-15,"concentric_impulse_ns",275.9
"Dave Nwaba","Countermovement Jump",2020-12-17,"concentric_impulse_ns",273.7
"Dave Nwaba","Countermovement Jump",2020-12-20,"concentric_impulse_ns",250.85
"Dave Nwaba","Countermovement Jump",2020-12-26,"concentric_impulse_ns",272.7
"Dave Nwaba","Countermovement Jump",2020-12-28,"concentric_impulse_ns",277.366666666667
"Dave Nwaba","Countermovement Jump",2021-01-02,"concentric_impulse_ns",265.066666666667
"Dave Nwaba","Countermovement Jump",2021-01-04,"concentric_impulse_ns",276.266666666667
"Dave Nwaba","Countermovement Jump",2021-01-08,"concentric_impulse_ns",270.2
"Dave Nwaba","Countermovement Jump",2021-01-10,"concentric_impulse_ns",254.65
"Dave Nwaba","Countermovement Jump",2021-01-12,"concentric_impulse_ns",256.666666666667
"Dave Nwaba","Countermovement Jump",2021-01-14,"concentric_impulse_ns",258.233333333333
"Dave Nwaba","Countermovement Jump",2021-01-16,"concentric_impulse_ns",251.933333333333
"Dave Nwaba","Countermovement Jump",2021-01-20,"concentric_impulse_ns",284.866666666667
"Dave Nwaba","Countermovement Jump",2021-01-23,"concentric_impulse_ns",266.6
"Dave Nwaba","Countermovement Jump",2021-01-26,"concentric_impulse_ns",280.65
"Dave Nwaba","Countermovement Jump",2021-01-28,"concentric_impulse_ns",229.2
"Dave Nwaba","Countermovement Jump",2021-02-03,"concentric_impulse_ns",270.7
"Dave Nwaba","Countermovement Jump",2021-02-04,"concentric_impulse_ns",249.933333333333
"Dave Nwaba","Countermovement Jump",2021-02-09,"concentric_impulse_ns",255.85
"Dave Nwaba","Countermovement Jump",2021-02-13,"concentric_impulse_ns",262.45
"DeMarcus Cousins","Countermovement Jump",2020-12-03,"concentric_impulse_ns",278.45
"DeMarcus Cousins","Countermovement Jump",2020-12-08,"concentric_impulse_ns",282.3
"DeMarcus Cousins","Countermovement Jump",2020-12-11,"concentric_impulse_ns",283.733333333333
"DeMarcus Cousins","Countermovement Jump",2020-12-13,"concentric_impulse_ns",279.633333333333
"DeMarcus Cousins","Countermovement Jump",2020-12-15,"concentric_impulse_ns",284.1
"DeMarcus Cousins","Countermovement Jump",2020-12-20,"concentric_impulse_ns",256.9
"DeMarcus Cousins","Countermovement Jump",2020-12-31,"concentric_impulse_ns",279.65
"DeMarcus Cousins","Countermovement Jump",2021-01-04,"concentric_impulse_ns",282.3
"DeMarcus Cousins","Countermovement Jump",2021-01-06,"concentric_impulse_ns",290.75
"DeMarcus Cousins","Countermovement Jump",2021-01-08,"concentric_impulse_ns",383.7
"DeMarcus Cousins","Countermovement Jump",2021-01-12,"concentric_impulse_ns",273.3
"DeMarcus Cousins","Countermovement Jump",2021-01-14,"concentric_impulse_ns",276.5
"DeMarcus Cousins","Countermovement Jump",2021-01-18,"concentric_impulse_ns",288.566666666667
"DeMarcus Cousins","Countermovement Jump",2021-01-20,"concentric_impulse_ns",295.75
"DeMarcus Cousins","Countermovement Jump",2021-01-23,"concentric_impulse_ns",278.5
"DeMarcus Cousins","Countermovement Jump",2021-01-28,"concentric_impulse_ns",268.95
"DeMarcus Cousins","Countermovement Jump",2021-02-01,"concentric_impulse_ns",283.2
"DeMarcus Cousins","Countermovement Jump",2021-02-03,"concentric_impulse_ns",286.133333333333
"DeMarcus Cousins","Countermovement Jump",2021-02-04,"concentric_impulse_ns",215.1
"DeMarcus Cousins","Countermovement Jump",2021-02-09,"concentric_impulse_ns",267.65
"DeMarcus Cousins","Countermovement Jump",2021-02-13,"concentric_impulse_ns",263.45
"Eric Gordon","Countermovement Jump",2016-07-06,"concentric_impulse_ns",278.7
"Eric Gordon","Countermovement Jump",2016-09-19,"concentric_impulse_ns",303.066666666667
"Eric Gordon","Countermovement Jump",2016-11-13,"concentric_impulse_ns",288.325
"Eric Gordon","Countermovement Jump",2017-09-29,"concentric_impulse_ns",291.5
"Eric Gordon","Countermovement Jump",2018-10-10,"concentric_impulse_ns",290.614285714286
"Eric Gordon","Countermovement Jump",2019-09-04,"concentric_impulse_ns",289.330769230769
"Eric Gordon","Countermovement Jump",2020-07-28,"concentric_impulse_ns",303.642857142857
"Eric Gordon","Countermovement Jump",2020-08-09,"concentric_impulse_ns",283.842857142857
"Eric Gordon","Countermovement Jump",2020-08-11,"concentric_impulse_ns",280.342857142857
"Eric Gordon","Countermovement Jump",2020-08-22,"concentric_impulse_ns",305.1
"Eric Gordon","Countermovement Jump",2020-09-02,"concentric_impulse_ns",307.48
"Eric Gordon","Countermovement Jump",2020-10-26,"concentric_impulse_ns",282.6
"Eric Gordon","Countermovement Jump",2020-12-01,"concentric_impulse_ns",282.1
"Eric Gordon","Countermovement Jump",2020-12-08,"concentric_impulse_ns",284.65
"Eric Gordon","Countermovement Jump",2020-12-11,"concentric_impulse_ns",280.066666666667
"Eric Gordon","Countermovement Jump",2020-12-15,"concentric_impulse_ns",301.2
"Eric Gordon","Countermovement Jump",2020-12-17,"concentric_impulse_ns",296.6
"Eric Gordon","Countermovement Jump",2020-12-31,"concentric_impulse_ns",306.7
"Eric Gordon","Countermovement Jump",2021-01-02,"concentric_impulse_ns",306.45
"Eric Gordon","Countermovement Jump",2021-01-04,"concentric_impulse_ns",305.6
"Eric Gordon","Countermovement Jump",2021-01-06,"concentric_impulse_ns",294.05
"Eric Gordon","Countermovement Jump",2021-01-08,"concentric_impulse_ns",296.766666666667
"Eric Gordon","Countermovement Jump",2021-01-10,"concentric_impulse_ns",288.1
"Eric Gordon","Countermovement Jump",2021-01-12,"concentric_impulse_ns",280.2
"Eric Gordon","Countermovement Jump",2021-01-18,"concentric_impulse_ns",297.433333333333
"Eric Gordon","Countermovement Jump",2021-01-20,"concentric_impulse_ns",312.5
"Eric Gordon","Countermovement Jump",2021-01-22,"concentric_impulse_ns",295.633333333333
"Eric Gordon","Countermovement Jump",2021-01-23,"concentric_impulse_ns",298
"Eric Gordon","Countermovement Jump",2021-01-26,"concentric_impulse_ns",293.15
"Eric Gordon","Countermovement Jump",2021-01-28,"concentric_impulse_ns",299.45
"Eric Gordon","Countermovement Jump",2021-02-01,"concentric_impulse_ns",295.1
"Eric Gordon","Countermovement Jump",2021-02-03,"concentric_impulse_ns",297.75
"Eric Gordon","Countermovement Jump",2021-02-04,"concentric_impulse_ns",297.9
"Eric Gordon","Countermovement Jump",2021-02-09,"concentric_impulse_ns",291.4
"Eric Gordon","Countermovement Jump",2021-02-13,"concentric_impulse_ns",308.45
"Gerald Green","Countermovement Jump",2020-12-01,"concentric_impulse_ns",277.1
"Gerald Green","Countermovement Jump",2020-12-08,"concentric_impulse_ns",280.2
"Gerald Green","Countermovement Jump",2020-12-13,"concentric_impulse_ns",283.266666666667
"Gerald Green","Countermovement Jump",2020-12-17,"concentric_impulse_ns",289.74
"Jae'Sean Tate","Countermovement Jump",2020-12-01,"concentric_impulse_ns",268.8
"Jae'Sean Tate","Countermovement Jump",2020-12-08,"concentric_impulse_ns",271.2
"Jae'Sean Tate","Countermovement Jump",2020-12-11,"concentric_impulse_ns",295
"Jae'Sean Tate","Countermovement Jump",2020-12-17,"concentric_impulse_ns",276.933333333333
"Jae'Sean Tate","Countermovement Jump",2020-12-20,"concentric_impulse_ns",267.5
"Jae'Sean Tate","Countermovement Jump",2020-12-28,"concentric_impulse_ns",282.433333333333
"Jae'Sean Tate","Countermovement Jump",2020-12-31,"concentric_impulse_ns",270.066666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-02,"concentric_impulse_ns",282.966666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-04,"concentric_impulse_ns",288.266666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-06,"concentric_impulse_ns",285.466666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-08,"concentric_impulse_ns",288.3
"Jae'Sean Tate","Countermovement Jump",2021-01-10,"concentric_impulse_ns",282.566666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-12,"concentric_impulse_ns",279.266666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-14,"concentric_impulse_ns",274.45
"Jae'Sean Tate","Countermovement Jump",2021-01-16,"concentric_impulse_ns",273.566666666667
"Jae'Sean Tate","Countermovement Jump",2021-01-18,"concentric_impulse_ns",279.4
"Jae'Sean Tate","Countermovement Jump",2021-01-20,"concentric_impulse_ns",268.2
"Jae'Sean Tate","Countermovement Jump",2021-01-23,"concentric_impulse_ns",280.6
"Jae'Sean Tate","Countermovement Jump",2021-01-26,"concentric_impulse_ns",290.15
"Jae'Sean Tate","Countermovement Jump",2021-01-28,"concentric_impulse_ns",265.4
"Jae'Sean Tate","Countermovement Jump",2021-02-01,"concentric_impulse_ns",277.6
"Jae'Sean Tate","Countermovement Jump",2021-02-03,"concentric_impulse_ns",271.95
"Jae'Sean Tate","Countermovement Jump",2021-02-04,"concentric_impulse_ns",284.133333333333
"Jae'Sean Tate","Countermovement Jump",2021-02-09,"concentric_impulse_ns",276.6
"Jae'Sean Tate","Countermovement Jump",2021-02-13,"concentric_impulse_ns",287
"James Harden","Countermovement Jump",2016-09-21,"concentric_impulse_ns",280.033333333333
"James Harden","Countermovement Jump",2017-09-19,"concentric_impulse_ns",274.433333333333
"James Harden","Countermovement Jump",2018-10-10,"concentric_impulse_ns",274.985714285714
